room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,last_modified,latitude,longitude,location
16435773,1428,78118907,Entire home/apt,Toronto,Bay Street Corridor ,32,5,3,1,124,2017-07-10 10:58:33.054824,43.656533,-79.382973,0101000020E610000011902FA182D853C055DFF94509D44540
12954325,1428,21339871,Entire home/apt,Toronto,Church-Yonge Corridor ,68,5,3,1,112,2017-07-10 10:58:33.060354,43.654666,-79.379608,0101000020E610000033535A7F4BD853C0CDE67118CCD34540
1382277,1428,7484678,Entire home/apt,Toronto,South Riverdale ,326,5,2,0,119,2017-07-10 10:58:33.067594,43.657395,-79.348954,0101000020E6100000BD73284355D653C0E7C6F48425D44540
15021424,1428,84721968,Entire home/apt,Toronto,Palmerston-Little Italy ,11,5,4,1,109,2017-07-10 10:58:33.070044,43.660235,-79.412032,0101000020E6100000F33977BB5EDA53C058569A9482D44540
6207209,1428,1200367,Entire home/apt,Toronto,Dovercourt-Wallace Emerson-Junction ,11,5,2,1,108,2017-07-10 10:58:35.345406,43.666156,-79.453917,0101000020E61000004D86E3F90CDD53C060048D9944D54540
17682616,1428,3463561,Entire home/apt,Toronto,Dovercourt-Wallace Emerson-Junction ,18,5,5,3,108,2017-07-10 10:58:35.348685,43.667757,-79.425047,0101000020E6100000D41055F833DB53C06956B60F79D54540
8105935,1428,37167148,Entire home/apt,Toronto,Waterfront Communities-The Island ,105,5,6,1,108,2017-07-10 10:58:35.360267,43.642672,-79.381513,0101000020E6100000ED7F80B56AD853C007077B1343D24540
16375602,1428,66631663,Entire home/apt,Toronto,Little Portugal ,20,5,6,2,104,2017-07-10 10:58:35.367009,43.641437,-79.425315,0101000020E6100000E3DF675C38DB53C0E1B88C9B1AD24540
13445857,1428,6540835,Entire home/apt,Toronto,Waterfront Communities-The Island ,48,5,4,1,119,2017-07-10 10:58:35.369271,43.645048,-79.392656,0101000020E610000001A5A14621D953C0D42CD0EE90D24540
12209213,1428,65645181,Entire home/apt,Toronto,Lansing-Westgate ,49,4.5,2,1,108,2017-07-10 10:58:37.214075,43.761045,-79.411255,0101000020E610000041D47D0052DA53C065E42CEC69E14540
4135036,1428,2117081,Entire home/apt,Toronto,Church-Yonge Corridor ,46,4.5,4,2,104,2017-07-10 10:58:37.218890,43.666713,-79.382636,0101000020E61000006D91B41B7DD853C0B66801DA56D54540
14093897,1428,28880836,Entire home/apt,Toronto,Waterfront Communities-The Island ,31,4.5,3,1,119,2017-07-10 10:58:37.221706,43.641864,-79.381539,0101000020E610000082C98D226BD853C0683D7C9928D24540
11014372,1428,50240195,Entire home/apt,Toronto,Palmerston-Little Italy ,63,5,6,3,119,2017-07-10 10:58:37.223703,43.655784,-79.419766,0101000020E6100000417E3672DDDA53C0BA9EE8BAF0D34540
10149765,1428,3471896,Entire home/apt,Toronto,Niagara ,72,5,4,2,119,2017-07-10 10:58:37.230757,43.641899,-79.403551,0101000020E610000028D192C7D3D953C0E52A16BF29D24540
16481427,1428,12874802,Entire home/apt,Toronto,Bay Street Corridor ,34,5,4,1,119,2017-07-10 10:58:39.749923,43.650127,-79.386775,0101000020E610000044FAEDEBC0D853C0909F8D5C37D34540
18254113,1428,95178289,Entire home/apt,Toronto,Waterfront Communities-The Island ,24,5,3,1,104,2017-07-10 10:58:39.758853,43.64069,-79.39334,0101000020E61000005A0D897B2CD953C0E76F422102D24540
2907621,1428,12931121,Entire home/apt,Toronto,Cabbagetown-South St.James Town ,94,5,3,2,116,2017-07-10 10:58:39.762212,43.66332,-79.37589,0101000020E61000002E39EE940ED853C0306475ABE7D44540
15830543,1428,6671943,Entire home/apt,Toronto,Waterfront Communities-The Island ,11,5,2,1,119,2017-07-10 10:58:39.776037,43.640929,-79.382251,0101000020E610000040F7E5CC76D853C06C0723F609D24540
11699244,1428,62171928,Entire home/apt,Toronto,Niagara ,52,4.5,4,1,112,2017-07-10 10:58:39.780902,43.636653,-79.406763,0101000020E6100000438EAD6708DA53C03DF372D87DD14540
13208298,1428,73670719,Entire home/apt,Toronto,Church-Yonge Corridor ,17,4.5,3,1,116,2017-07-10 10:58:39.784523,43.658769,-79.380694,0101000020E610000024F25D4A5DD853C02F4FE78A52D44540
12337986,1428,48095714,Entire home/apt,Toronto,Palmerston-Little Italy ,84,5,4,1,112,2017-07-10 10:58:40.796232,43.657209,-79.408847,0101000020E610000055849B8C2ADA53C085D1AC6C1FD44540
13648511,1428,16355893,Entire home/apt,Toronto,North St.James Town ,12,5,3,1,112,2017-07-10 10:58:40.820445,43.671703,-79.377491,0101000020E610000033E202D028D853C003D0285DFAD54540
17222728,1428,115974482,Entire home/apt,Toronto,Trinity-Bellwoods ,13,5,3,1,119,2017-07-10 10:58:40.822486,43.648137,-79.406958,0101000020E61000001E3691990BDA53C0ED293927F6D24540
17408206,1428,41440708,Entire home/apt,Toronto,Waterfront Communities-The Island ,11,5,4,1,104,2017-07-10 10:58:40.826512,43.640692,-79.382673,0101000020E6100000FB03E5B67DD853C08867093202D24540
3476587,1428,3620409,Entire home/apt,Toronto,Moss Park ,93,5,2,1,118,2017-07-10 10:58:40.836070,43.651075,-79.369264,0101000020E6100000C5E57805A2D753C0211FF46C56D34540
18272474,1428,126310550,Entire home/apt,Toronto,Waterfront Communities-The Island ,19,5,5,1,111,2017-07-10 10:58:42.559913,43.642968,-79.381995,0101000020E6100000130F289B72D853C0F12F82C64CD24540
17406794,1428,114642761,Entire home/apt,Toronto,Bay Street Corridor ,32,5,4,2,119,2017-07-10 10:58:42.564268,43.651335,-79.380994,0101000020E6100000397EA83462D853C0BEDEFDF15ED34540
14193389,1428,15578171,Entire home/apt,Toronto,Little Portugal ,13,5,4,2,119,2017-07-10 10:58:42.568102,43.64339,-79.422955,0101000020E6100000802BD9B111DB53C06649809A5AD24540
13207220,1428,11709094,Entire home/apt,Toronto,Annex ,14,5,2,1,119,2017-07-10 10:58:42.570038,43.671877,-79.38838,0101000020E6100000E99AC937DBD853C0A1F7C61000D64540
13571346,1428,7446032,Entire home/apt,Toronto,Waterfront Communities-The Island ,85,5,4,1,119,2017-07-10 10:58:42.577530,43.644391,-79.38791,0101000020E6100000A6F27684D3D853C01A6B7F677BD24540
242847,1428,511173,Entire home/apt,Toronto,Kensington-Chinatown ,64,5,2,1,112,2017-07-10 10:58:42.580129,43.655069,-79.400835,0101000020E6100000E605D847A7D953C0CCCF0D4DD9D34540
16123201,1428,105145906,Entire home/apt,Toronto,Waterfront Communities-The Island ,34,5,2,1,124,2017-07-10 10:58:47.289051,43.644951,-79.379839,0101000020E6100000B4AF3C484FD853C0E1421EC18DD24540
17668651,1428,9681495,Entire home/apt,Toronto,Waterfront Communities-The Island ,19,5,4,2,119,2017-07-10 10:58:47.296533,43.643368,-79.400563,0101000020E6100000363FFED2A2D953C07FA5F3E159D24540
598132,1428,2349264,Entire home/apt,Toronto,Church-Yonge Corridor ,20,5,4,1,108,2017-07-10 10:58:47.300457,43.6706,-79.380913,0101000020E6100000C367EBE060D853C04B598638D6D54540
9954613,1428,19301662,Entire home/apt,Toronto,Waterfront Communities-The Island ,58,4.5,2,1,119,2017-07-10 10:58:47.302649,43.642132,-79.372905,0101000020E6100000F4E0EEACDDD753C087DBA16131D24540
13032526,1428,72029690,Entire home/apt,Toronto,Niagara ,64,4.5,4,2,119,2017-07-10 10:58:47.318252,43.638694,-79.413344,0101000020E6100000DC7F643A74DA53C0621399B9C0D14540
12042538,1428,49380886,Entire home/apt,Toronto,Wexford/Maryvale ,18,5,6,3,110,2017-07-10 10:58:47.320332,43.76601,-79.31798,0101000020E61000000E32C9C859D453C059349D9D0CE24540
14203592,1428,62761900,Entire home/apt,Toronto,Ionview ,17,4.5,4,2,110,2017-07-10 10:58:48.379345,43.731406,-79.275327,0101000020E61000002C2D23F59ED153C0910C39B69EDD4540
6837258,1428,24233876,Entire home/apt,Toronto,Tam O'Shanter-Sullivan ,43,4.5,6,3,119,2017-07-10 10:58:48.383183,43.782561,-79.314087,0101000020E610000052465C001AD453C0021077F52AE44540
6940498,1428,11765080,Entire home/apt,Toronto,Tam O'Shanter-Sullivan ,11,5,3,2,112,2017-07-10 10:58:50.149665,43.775385,-79.291514,0101000020E6100000E014562AA8D253C08C67D0D03FE34540
12186780,1428,10533955,Entire home/apt,Toronto,Taylor-Massey ,12,5,6,2,110,2017-07-10 10:58:50.153588,43.692679,-79.296676,0101000020E6100000856055BDFCD253C020D099B4A9D84540
7561183,1428,39636814,Entire home/apt,Toronto,Mount Pleasant East ,39,4.5,9,2,108,2017-07-10 10:58:50.168950,43.714061,-79.391366,0101000020E61000000CB1FA230CD953C0AE2CD15966DB4540
1392638,1428,1108156,Entire home/apt,Toronto,Birchcliffe-Cliffside ,10,5,6,3,109,2017-07-10 10:58:51.992550,43.70277,-79.258547,0101000020E6100000A65EB7088CD053C0124E0B5EF4D94540
6796000,1428,35573033,Entire home/apt,Toronto,Woburn ,14,5,5,2,108,2017-07-10 10:58:52.002650,43.780991,-79.250242,0101000020E61000007B8505F703D053C034BC5983F7E34540
14748441,1428,17463505,Entire home/apt,Toronto,Mount Pleasant West ,14,5,4,2,114,2017-07-10 10:58:52.006938,43.706167,-79.3947,0101000020E6100000CCEEC9C342D953C0D94125AE63DA4540
4508653,1428,12742095,Entire home/apt,Toronto,Mount Pleasant West ,20,5,3,1,111,2017-07-10 10:58:52.013351,43.70699,-79.394778,0101000020E61000008ACBF10A44D953C0AD4CF8A57EDA4540
6912817,1428,30879272,Entire home/apt,Toronto,Mount Pleasant West ,11,5,4,2,112,2017-07-10 10:58:54.439807,43.712292,-79.392292,0101000020E6100000E09EE74F1BD953C0E9995E622CDB4540
6712108,1428,5466079,Entire home/apt,Toronto,Mount Pleasant West ,12,4.5,2,1,108,2017-07-10 10:58:54.464263,43.708264,-79.397015,0101000020E61000005F419AB168D953C092770E65A8DA4540
13334965,1428,50396723,Entire home/apt,Toronto,Willowdale East ,26,5,3,1,108,2017-07-10 10:58:58.375192,43.760942,-79.410344,0101000020E610000007077B1343DA53C09013268C66E14540
9684038,1428,50022493,Entire home/apt,Toronto,Newtonbrook West ,26,5,4,2,119,2017-07-10 10:58:58.378989,43.780734,-79.41932,0101000020E6100000C2A38D23D6DA53C009707A17EFE34540
16068426,1428,2079675,Entire home/apt,Toronto,Bedford Park-Nortown ,27,5,3,2,119,2017-07-10 10:58:58.386808,43.709309,-79.426208,0101000020E6100000CA52EBFD46DB53C015E126A3CADA4540
16332599,1428,66041481,Entire home/apt,Toronto,Yorkdale-Glen Park ,29,5,1,2,116,2017-07-10 10:58:58.388921,43.715514,-79.453588,0101000020E6100000EA76F69507DD53C042EA76F695DB4540
14057723,1428,40913497,Entire home/apt,Toronto,Downsview-Roding-CFB ,16,5,7,2,116,2017-07-10 10:58:58.393848,43.735675,-79.491885,0101000020E61000002619390B7BDF53C00EBE30992ADE4540
6542106,1428,24233876,Entire home/apt,Toronto,Bayview Woods-Steeles ,54,5,4,2,108,2017-07-10 10:58:58.401080,43.793831,-79.39202,0101000020E610000030D80DDB16D953C086C613419CE54540
6140939,1428,31855246,Entire home/apt,Toronto,Willowdale East ,15,4.5,4,2,108,2017-07-10 10:59:00.145184,43.77631,-79.41332,0101000020E610000018B2BAD573DA53C065C746205EE34540
12969335,1428,43030678,Entire home/apt,Toronto,Willowdale East ,52,4.5,4,3,119,2017-07-10 10:59:01.978866,43.781879,-79.405929,0101000020E6100000DFDFA0BDFAD953C0F0366F9C14E44540
3979627,1428,20624389,Entire home/apt,Toronto,Lansing-Westgate ,12,5,4,2,119,2017-07-10 10:59:01.998361,43.759405,-79.410457,0101000020E610000083DA6FED44DA53C09EB5DB2E34E14540
7651021,1428,40147858,Entire home/apt,Toronto,Briar Hill-Belgravia ,23,5,4,2,112,2017-07-10 10:59:02.010506,43.698764,-79.441261,0101000020E61000000400C79E3DDC53C0A2CF471971D94540
17222847,1428,115975599,Entire home/apt,Toronto,Newtonbrook West ,13,4,5,3,119,2017-07-10 10:59:02.943796,43.789123,-79.423403,0101000020E6100000CF81E50819DB53C0BDC282FB01E54540
16927263,1428,14109735,Entire home/apt,Toronto,Kingsview Village-The Westway ,20,5,10,5,116,2017-07-10 10:59:04.043204,43.697149,-79.542338,0101000020E6100000325871AAB5E253C035B8AD2D3CD94540
13800479,1428,534666,Entire home/apt,Toronto,Lansing-Westgate ,39,4.5,4,2,119,2017-07-10 10:59:04.050528,43.761781,-79.411032,0101000020E6100000026729594EDA53C06ADB300A82E14540
13263337,1428,12742095,Entire home/apt,Toronto,Willowdale East ,12,5,4,1,111,2017-07-10 10:59:04.058999,43.762295,-79.409368,0101000020E6100000DA01D71533DA53C0C173EFE192E14540
5404309,1428,12742095,Entire home/apt,Toronto,Mount Pleasant West ,17,5,4,1,111,2017-07-10 10:59:04.062021,43.706244,-79.396031,0101000020E6100000F04C689258D953C0847F113466DA4540
6357730,1428,12742095,Entire home/apt,Toronto,Willowdale East ,14,5,4,1,111,2017-07-10 10:59:05.556034,43.763216,-79.410359,0101000020E6100000A227655243DA53C058E4D70FB1E14540
14555345,1428,80288389,Entire home/apt,Toronto,West Humber-Clairville ,20,5,12,4,124,2017-07-10 10:59:05.559190,43.732787,-79.612354,0101000020E6100000C9E4D4CE30E753C08CF7E3F6CBDD4540
5917786,1428,12742095,Entire home/apt,Toronto,Mount Pleasant West ,17,4.5,4,1,111,2017-07-10 10:59:09.390376,43.70751,-79.394755,0101000020E6100000AEBB79AA43D953C0E6CB0BB08FDA4540
14942890,1428,86295816,Entire home/apt,Toronto,Waterfront Communities-The Island ,35,4.5,3,1,119,2017-07-10 10:59:11.201197,43.640652,-79.379951,0101000020E610000048C5FF1D51D853C0FA0E7EE200D24540
9476197,1428,40974147,Entire home/apt,Toronto,Waterfront Communities-The Island ,11,5,2,1,111,2017-07-10 10:59:11.211413,43.641833,-79.37611,0101000020E6100000B56CAD2F12D853C02D3F709527D24540
17813625,1428,39868464,Entire home/apt,Toronto,Annex ,14,5,4,2,118,2017-07-10 10:59:13.733318,43.670024,-79.393556,0101000020E61000004149810530D953C07EC4AF58C3D54540
15973813,1428,37325007,Entire home/apt,Toronto,Waterfront Communities-The Island ,60,4.5,2,1,112,2017-07-10 10:59:13.739889,43.645645,-79.390477,0101000020E6100000C6353E93FDD853C0B8E9CF7EA4D24540
18343919,1428,117998634,Entire home/apt,Toronto,Bay Street Corridor ,32,5,2,0,116,2017-07-10 10:59:13.745355,43.649733,-79.379101,0101000020E61000006138D73043D853C0E41071732AD34540
16569573,1428,55175789,Entire home/apt,Toronto,Kensington-Chinatown ,21,5,2,1,108,2017-07-10 10:59:13.747702,43.656865,-79.401889,0101000020E6100000D1E7A38CB8D953C08B71FE2614D44540
14711872,1428,85634217,Entire home/apt,Toronto,Niagara ,45,5,4,1,124,2017-07-10 10:59:13.755354,43.636978,-79.403983,0101000020E6100000F54883DBDAD953C0C022BF7E88D14540
15235613,1428,20771599,Entire home/apt,Toronto,Waterfront Communities-The Island ,41,5,4,1,104,2017-07-10 10:59:13.759115,43.640015,-79.397796,0101000020E6100000B29E5A7D75D953C087F9F202ECD14540
735729,1428,23336387,Entire home/apt,Toronto,Waterfront Communities-The Island ,22,4.5,3,1,104,2017-07-10 10:59:15.530207,43.640718,-79.374672,0101000020E610000086AE44A0FAD753C0B1FA230C03D24540
15218134,1428,96698281,Entire home/apt,Toronto,Church-Yonge Corridor ,36,5,2,1,119,2017-07-10 10:59:15.532711,43.654867,-79.376212,0101000020E610000037177FDB13D853C0651D8EAED2D34540
7021706,1428,1588402,Entire home/apt,Toronto,Greenwood-Coxwell ,17,4.5,3,1,109,2017-07-10 10:59:15.534953,43.68199,-79.326555,0101000020E61000001956F146E6D453C07A19C5724BD74540
17362532,1428,117032864,Entire home/apt,Toronto,Waterfront Communities-The Island ,16,5,5,1,112,2017-07-10 10:59:15.540227,43.640278,-79.384068,0101000020E61000002BDCF29194D853C0952C27A1F4D14540
7939970,1428,41872819,Entire home/apt,Toronto,Waterfront Communities-The Island ,81,5,4,1,113,2017-07-10 10:59:15.542170,43.642111,-79.38345,0101000020E6100000AD69DE718AD853C070B378B130D24540
15405298,1428,8000355,Entire home/apt,Toronto,Waterfront Communities-The Island ,39,5,2,1,116,2017-07-10 10:59:15.547991,43.643215,-79.391438,0101000020E6100000581AF8510DD953C0F8A57EDE54D24540
9975789,1428,51260035,Entire home/apt,Toronto,Waterfront Communities-The Island ,27,5,4,1,119,2017-07-10 10:59:15.551359,43.642037,-79.382039,0101000020E6100000FBB2B45373D853C036E9B6442ED24540
16779632,1428,3587306,Entire home/apt,Toronto,Waterfront Communities-The Island ,73,5,2,1,108,2017-07-10 10:59:15.555354,43.644856,-79.390131,0101000020E6100000F88903E8F7D853C08F5033A48AD24540
11594529,1428,7476559,Entire home/apt,Toronto,Waterfront Communities-The Island ,41,5,4,1,124,2017-07-10 10:59:17.202225,43.641637,-79.383314,0101000020E61000005586713788D853C0A873452921D24540
1594005,1428,6397676,Entire home/apt,Toronto,Waterfront Communities-The Island ,50,5,4,1,119,2017-07-10 10:59:17.206350,43.645473,-79.391521,0101000020E61000009FAC18AE0ED953C0BBB9F8DB9ED24540
19140510,1428,133785563,Entire home/apt,Toronto,Moss Park ,10,5,6,2,108,2017-07-10 10:59:17.212160,43.655213,-79.359483,0101000020E6100000F31DFCC401D753C000750305DED34540
6730812,1428,17762192,Entire home/apt,Toronto,Kensington-Chinatown ,12,5,2,1,108,2017-07-10 10:59:17.214626,43.649831,-79.40494,0101000020E6100000E7357689EAD953C0A77686A92DD34540
14223775,1428,86436280,Entire home/apt,Toronto,Waterfront Communities-The Island ,27,4.5,3,1,119,2017-07-10 10:59:17.221468,43.653057,-79.356675,0101000020E6100000401361C3D3D653C041B62C5F97D34540
16109795,1428,3587306,Entire home/apt,Toronto,Waterfront Communities-The Island ,74,5,4,1,119,2017-07-10 10:59:17.227263,43.643688,-79.388443,0101000020E61000000C570740DCD853C0F0694E5E64D24540
16194157,1428,846505,Entire home/apt,Toronto,Waterfront Communities-The Island ,27,5,2,1,119,2017-07-10 10:59:18.159016,43.644509,-79.402029,0101000020E6100000CAC2D7D7BAD953C0247D5A457FD24540
15792247,1428,66484154,Entire home/apt,Toronto,Moss Park ,41,5,3,1,119,2017-07-10 10:59:18.185411,43.651044,-79.371208,0101000020E6100000DE0033DFC1D753C0E620E86855D34540
2472414,1428,12644167,Entire home/apt,Toronto,Annex ,41,5,2,1,112,2017-07-10 10:59:20.284088,43.673078,-79.404836,0101000020E6100000950F41D5E8D953C01BD47E6B27D64540
16025066,1428,104237834,Entire home/apt,Toronto,South Riverdale ,45,5,4,1,104,2017-07-10 10:59:20.291423,43.652167,-79.341241,0101000020E61000007AC37DE4D6D553C0E54350357AD34540
925491,1428,4232814,Entire home/apt,Toronto,Waterfront Communities-The Island ,322,5,4,1,119,2017-07-10 10:59:20.293958,43.643522,-79.381449,0101000020E6100000E20511A969D853C0D520CCED5ED24540
4566721,1428,23671949,Entire home/apt,Toronto,The Beaches ,14,4.5,3,2,119,2017-07-10 10:59:20.298865,43.67502,-79.287032,0101000020E6100000F33977BB5ED253C0AE122C0E67D64540
14945823,1428,2766334,Entire home/apt,Toronto,Waterfront Communities-The Island ,55,5,4,1,112,2017-07-10 10:59:20.303014,43.644871,-79.388534,0101000020E610000095D8B5BDDDD853C0C59107228BD24540
3942993,1428,19117749,Entire home/apt,Toronto,Waterfront Communities-The Island ,113,4.5,3,0,111,2017-07-10 10:59:20.308017,43.645529,-79.393268,0101000020E61000000EA48B4D2BD953C04FCFBBB1A0D24540
13571038,1428,21339871,Entire home/apt,Toronto,Waterfront Communities-The Island ,19,5,4,1,112,2017-07-10 10:59:20.312115,43.644313,-79.398038,0101000020E61000002D24607479D953C09EB12FD978D24540
14076345,1428,84584477,Entire home/apt,Toronto,The Beaches ,16,4.5,4,2,111,2017-07-10 10:59:20.316283,43.672314,-79.288309,0101000020E61000001E8997A773D253C04C5299620ED64540
14047925,1428,62976285,Entire home/apt,Toronto,The Beaches ,25,5,8,3,117,2017-07-10 10:59:21.968867,43.673319,-79.306077,0101000020E6100000B343FCC396D353C0416326512FD64540
2515109,1428,12874802,Entire home/apt,Toronto,Kensington-Chinatown ,227,5,2,1,119,2017-07-10 10:59:21.972244,43.652429,-79.388013,0101000020E6100000105B7A34D5D853C022FB20CB82D34540
5999840,1428,23069675,Entire home/apt,Toronto,South Riverdale ,64,5,2,1,119,2017-07-10 10:59:21.985287,43.662241,-79.343832,0101000020E61000005FD4EE5701D653C001892650C4D44540
14093953,1428,47222971,Entire home/apt,Toronto,Waterfront Communities-The Island ,14,5,3,1,117,2017-07-10 10:59:23.976620,43.641801,-79.382283,0101000020E610000046B41D5377D853C022C5008926D24540
6755327,1428,35368970,Entire home/apt,Toronto,South Riverdale ,107,5,6,3,119,2017-07-10 10:59:23.982160,43.660183,-79.343449,0101000020E610000003B68311FBD553C0063065E080D44540
4925508,1428,25279451,Entire home/apt,Toronto,Annex ,11,5,4,2,119,2017-07-10 10:59:23.985062,43.670594,-79.390478,0101000020E6100000AEF36F97FDD853C069723106D6D54540
1943718,1428,2409409,Entire home/apt,Toronto,Waterfront Communities-The Island ,109,5,2,1,116,2017-07-10 10:59:23.989647,43.640697,-79.397412,0101000020E61000006EC2BD326FD953C09AD2FA5B02D24540
16946863,1428,72574080,Entire home/apt,Toronto,University ,14,5,4,2,124,2017-07-10 10:59:23.991956,43.659106,-79.402124,0101000020E6100000F33B4D66BCD953C0774CDD955DD44540
16513292,1428,83892283,Entire home/apt,Toronto,North Riverdale ,13,5,4,2,112,2017-07-10 10:59:23.995859,43.676073,-79.356882,0101000020E6100000FDA19927D7D653C0B45A608F89D64540
14817934,1428,1039434,Entire home/apt,Toronto,Waterfront Communities-The Island ,10,5,3,1,111,2017-07-10 10:59:23.999982,43.649445,-79.393112,0101000020E610000092EA3BBF28D953C07EC6850321D34540
16880610,1428,87019794,Entire home/apt,Toronto,Waterfront Communities-The Island ,25,5,6,2,119,2017-07-10 10:59:24.004162,43.643296,-79.380177,0101000020E6100000406CE9D154D853C0E5D2F88557D24540
18198487,1428,105269100,Entire home/apt,Toronto,Waterfront Communities-The Island ,14,5,4,1,111,2017-07-10 10:59:24.008787,43.646145,-79.402283,0101000020E6100000272F3201BFD953C0A9BC1DE1B4D24540
10822225,1428,1769386,Entire home/apt,Toronto,Moss Park ,33,5,2,1,106,2017-07-10 10:59:24.013118,43.652612,-79.370605,0101000020E6100000FBAE08FEB7D753C0137D3ECA88D34540
13618190,1428,37424166,Entire home/apt,Toronto,South Riverdale ,28,5,4,2,119,2017-07-10 10:59:25.027563,43.66058,-79.345882,0101000020E61000009B9141EE22D653C02332ACE28DD44540
5805424,1428,19117749,Entire home/apt,Toronto,Waterfront Communities-The Island ,102,4.5,4,1,118,2017-07-10 10:59:25.034132,43.645699,-79.394271,0101000020E6100000B8B06EBC3BD953C0AB07CC43A6D24540
14996182,1428,94564811,Entire home/apt,Toronto,Waterfront Communities-The Island ,17,4.5,4,1,119,2017-07-10 10:59:25.049262,43.645033,-79.375523,0101000020E610000055F99E9108D853C09EEBFB7090D24540
13740027,1428,54650146,Entire home/apt,Toronto,The Beaches ,13,5,2,1,119,2017-07-10 10:59:25.053461,43.671196,-79.297146,0101000020E6100000C808A87004D353C05F9A22C0E9D54540
14934275,1428,90015549,Entire home/apt,Toronto,Waterfront Communities-The Island ,35,5,3,1,124,2017-07-10 10:59:25.057565,43.642424,-79.380354,0101000020E6100000C7B94DB857D853C02F151BF33AD24540
17403662,1428,19509784,Entire home/apt,Toronto,Bay Street Corridor ,38,4.5,4,1,119,2017-07-10 10:59:25.059831,43.649504,-79.383306,0101000020E61000001497E31588D853C0834F73F222D34540
12379438,1428,12874802,Entire home/apt,Toronto,Waterfront Communities-The Island ,150,5,4,1,119,2017-07-10 10:59:27.744124,43.64938,-79.387684,0101000020E6100000AD4B8DD0CFD853C0975643E21ED34540
15888319,1428,5502744,Entire home/apt,Toronto,Bay Street Corridor ,43,5,4,1,119,2017-07-10 10:59:27.758620,43.646491,-79.381147,0101000020E6100000FCFD62B664D853C044149337C0D24540
7132329,1428,2114867,Entire home/apt,Toronto,North St.James Town ,165,5,2,1,108,2017-07-10 10:59:27.774550,43.666728,-79.375738,0101000020E6100000537765170CD853C0EBA9D55757D54540
7216757,1428,12945816,Entire home/apt,Toronto,Annex ,71,4.5,2,1,108,2017-07-10 10:59:29.820170,43.669586,-79.394181,0101000020E610000018EDF1423AD953C003EE79FEB4D54540
14733021,1428,91755040,Entire home/apt,Toronto,Waterfront Communities-The Island ,52,4.5,5,2,112,2017-07-10 10:59:29.823227,43.639534,-79.39734,0101000020E61000002159C0046ED953C00C570740DCD14540
16131824,1428,809517,Entire home/apt,Toronto,Annex ,22,5,6,2,119,2017-07-10 10:59:29.837508,43.671434,-79.394731,0101000020E6100000E9EDCF4543D953C013B69F8CF1D54540
12841036,1428,10468498,Entire home/apt,Toronto,Waterfront Communities-The Island ,30,5,4,1,111,2017-07-10 10:59:29.848077,43.642581,-79.38212,0101000020E610000071C971A774D853C0F7031E1840D24540
12761412,1428,64984360,Entire home/apt,Toronto,Kensington-Chinatown ,29,4.5,4,2,116,2017-07-10 10:59:31.515164,43.65578,-79.39062,0101000020E6100000774A07EBFFD853C079AF5A99F0D34540
13274037,1428,49205697,Entire home/apt,Toronto,Waterfront Communities-The Island ,33,4.5,3,1,122,2017-07-10 10:59:31.534464,43.643031,-79.400591,0101000020E61000009B046F48A3D953C037A8FDD64ED24540
8955187,1428,38512503,Entire home/apt,Toronto,Waterfront Communities-The Island ,10,5,2,1,104,2017-07-10 10:59:31.537351,43.640673,-79.390973,0101000020E61000009E279EB305D953C01137A79201D24540
13714237,1428,19461277,Entire home/apt,Toronto,Moss Park ,137,4.5,8,2,123,2017-07-10 10:59:31.545560,43.655413,-79.37365,0101000020E6100000A089B0E1E9D753C0C72FBC92E4D34540
10942506,1428,18934077,Entire home/apt,Toronto,Waterfront Communities-The Island ,10,4.5,2,1,119,2017-07-10 10:59:31.552139,43.640146,-79.383979,0101000020E610000073D6A71C93D853C02655DB4DF0D14540
14359691,1428,88040259,Entire home/apt,Toronto,Waterfront Communities-The Island ,58,5,4,1,112,2017-07-10 10:59:33.363241,43.640661,-79.380112,0101000020E61000004C3448C153D853C04D69FD2D01D24540
15506559,1428,6540835,Entire home/apt,Toronto,Waterfront Communities-The Island ,28,5,2,1,119,2017-07-10 10:59:33.373604,43.640525,-79.394946,0101000020E6100000E86B96CB46D953C09CA223B9FCD14540
6611876,1428,2316025,Entire home/apt,Toronto,East End-Danforth ,19,5,5,3,116,2017-07-10 10:59:34.364452,43.690657,-79.299047,0101000020E6100000E23D079623D353C072E0D57267D84540
6881036,1428,36056145,Entire home/apt,Toronto,Waterfront Communities-The Island ,19,4.5,4,2,112,2017-07-10 10:59:34.390834,43.645557,-79.37596,0101000020E6100000AB2688BA0FD853C0185A9D9CA1D24540
5372841,1428,23336387,Entire home/apt,Toronto,Bay Street Corridor ,19,4.5,3,1,116,2017-07-10 10:59:35.427674,43.658483,-79.384364,0101000020E6100000A070766B99D853C069FCC22B49D44540
7292777,1428,38193284,Entire home/apt,Toronto,Church-Yonge Corridor ,29,4.5,2,0,108,2017-07-10 10:59:35.434532,43.653844,-79.378229,0101000020E6100000865968E734D853C0C9570229B1D34540
8339822,1428,35038073,Entire home/apt,Toronto,Church-Yonge Corridor ,65,4.5,2,1,119,2017-07-10 10:59:35.447130,43.670032,-79.381917,0101000020E61000005532005471D853C001A3CB9BC3D54540
